"Date","Check Number","Description","Debit","Credit","Running Balance"
Date,Check Number,Description,Debit,Credit,Running Balance

09/20/2007,0007343,CHECK,$46.00,,$8200.87
09/24/2007,,DEPOSIT,,$71.50,$8272.37
09/24/2007,0007345,Wash Gas UtilityCHECK PYMT,$32.00,,$8240.37
09/24/2007,,POTOMAC RUN #1,$100.00,,$8140.37
09/24/2007,0007344,CHECK,$15.00,,$8125.37
09/24/2007,0007349,CHECK,$29.00,,$8096.37
09/24/2007,0007342,CHECK,$77.00,,$8019.37
09/24/2007,0007346,CHECK,$2697.00,,$5322.37
09/25/2007,0007348,CHASE           CHECK PYMT,$50.00,,$5272.37
09/25/2007,0007347,VZ WIRELESS ARC ARC,$102.00,,$5170.37
09/26/2007,,STATE FARM RO 27SFPP,$265.44,,$4904.93
09/27/2007,0007350,CHECK,$400.00,,$4504.93
09/28/2007,,FIDELITY EMP SVCZETA,,$8020.92,$12525.85
10/01/2007,,DEPOSIT,,$62.31,$12588.16
10/01/2007,,POTOMAC RUN #2,$60.00,,$12528.16
10/02/2007,,CNS RITE AID CORP. 431,$28.54,,$12499.62
10/02/2007,0007326,CHECK,$10.00,,$12489.62
10/03/2007,0007353,CHASE           CHECK PYMT,$2063.00,,$10426.62
10/03/2007,0007352,CHECK,$50.00,,$10376.62
10/03/2007,0007355,CHECK,$1550.00,,$8826.62
10/05/2007,,FAIR OAKS,$40.00,,$8786.62
10/05/2007,,SOU GIANT FOOD INC 160,$43.70,,$8742.92
10/05/2007,0007356,CHECK,$300.00,,$8442.92
10/09/2007,,NON SUNTRUST ATM FEE,$2.00,,$8440.92
10/09/2007,,DEPOSIT,,$27.00,$8467.92
10/09/2007,,DEPOSIT,,$85.50,$8553.42
10/09/2007,,DEPOSIT,,$145.00,$8698.42
10/09/2007,,COUNTRYSIDE,$300.00,,$8398.42
10/09/2007,,POTOMAC RUN #2,$460.00,,$7938.42
10/09/2007,,00051000017,$62.00,,$7876.42
10/09/2007,0007354,CHECK,$25.00,,$7851.42
10/10/2007,0007357,DOM VA NC POWER BILLPYMT,$162.00,,$7689.42
10/10/2007,0007358,CHECK,$63.00,,$7626.42
10/11/2007,,TARGET T2272 STERLING,$63.51,,$7562.91
10/11/2007,0007361,CHECK,$1040.00,,$6522.91
10/12/2007,0007360,Wash Gas UtilityCHECK PYMT,$41.00,,$6481.91
10/12/2007,0007359,CHECK,$15.00,,$6466.91
10/12/2007,0007364,CHECK,$74.00,,$6392.91
10/15/2007,,CICIS CHANTILLY,$29.34,,$6363.57
10/15/2007,,OLD NAVY USA,$33.71,,$6329.86
10/16/2007,,ECKERD CORPORATI 46965,$20.19,,$6309.67
10/16/2007,,TARGET T1009 STERLING,$24.33,,$6285.34
10/18/2007,,NPM INC,$1.25,,$6284.09
10/18/2007,,SOU GIANT FOOD INC 962,$53.13,,$6230.96
10/18/2007,0007351,CHECK,$115.00,,$6115.96
10/19/2007,,INTEREST PAYMENT,,$0.65,$6116.61
Date,Check Number,Description,Debit,Credit,Running Balance

10/23/2007,0007366,CHECK,$80.00,,$6036.61
10/24/2007,,AMERICAN EXPRESSELEC REMIT,$634.13,,$5402.48
10/26/2007,,STATE FARM RO 27SFPP,$265.44,,$5137.04
10/26/2007,0007341,CHECK,$62.50,,$5074.54
10/29/2007,,DEPOSIT,,$3967.42,$9041.96
10/29/2007,,POTOMAC RUN #1,$120.00,,$8921.96
10/29/2007,,SHOPPERS FOOD/PHARM 26,$49.39,,$8872.57
10/29/2007,0007362,CHECK,$50.00,,$8822.57
10/31/2007,,FIDELITY EMP SVCZETA,,$9845.11,$18667.68
11/01/2007,,SHOPPERS FOOD/PHARM 26,$44.95,,$18622.73
11/02/2007,0007372,DOM VA NC POWER BILLPYMT,$133.00,,$18489.73
11/02/2007,,CVS 1409 401 STERLING,$29.33,,$18460.40
11/05/2007,0007370,CHASE           CHECK PYMT,$90.00,,$18370.40
11/05/2007,0007371,VZ WIRELESS ARC ARC,$97.00,,$18273.40
11/05/2007,0007369,CHASE           CHECK PYMT,$2925.00,,$15348.40
11/05/2007,,SHOPPERS FOOD/PHARM 26,$7.39,,$15341.01
11/05/2007,,AMERICAN EAGLE,$36.65,,$15304.36
11/05/2007,,TARGET T1009 STERLING,$41.01,,$15263.35
11/05/2007,,CNS PACSUN         430,$53.54,,$15209.81
11/05/2007,0007368,CHECK,$170.00,,$15039.81
11/06/2007,,SOUTH LAKES,$60.00,,$14979.81
11/07/2007,,SHOPPERS FOOD /,$24.76,,$14955.05
11/07/2007,0007377,CHECK,$1243.00,,$13712.05
11/08/2007,,SHOPPERS FOOD/PHARM 26,$37.95,,$13674.10
11/08/2007,0007378,CHECK,$154.00,,$13520.10
11/08/2007,0007376,CHECK,$300.00,,$13220.10
11/13/2007,0007379,Wash Gas UtilityCHECK PYMT,$48.00,,$13172.10
11/13/2007,,PLAZA AMERICA #1,$80.00,,$13092.10
11/13/2007,0007373,CHECK,$600.00,,$12492.10
11/13/2007,0007383,CHECK,$24.00,,$12468.10
11/14/2007,,DEPOSIT,,$57.42,$12525.52
11/14/2007,,MELODEE MUSIC,$83.99,,$12441.53
11/14/2007,0007374,CHECK,$15.00,,$12426.53
11/15/2007,,COSTPLUS,$20.98,,$12405.55
11/15/2007,,SOU BEST BUY/MHT #1332,$36.73,,$12368.82
11/15/2007,,WAL-MART #2038,$70.21,,$12298.61
11/16/2007,,HARRIS TEETER #0081,$66.03,,$12232.58
11/16/2007,0007375,CHECK,$1700.00,,$10532.58
11/19/2007,,INTEREST PAYMENT,,$0.95,$10533.53
11/19/2007,,DEPOSIT,,$278.00,$10811.53
11/19/2007,,SWEETWATER TAVER,$40.00,,$10771.53
11/19/2007,,WEGMANS 45131 COLUMBIA,$35.81,,$10735.72
11/19/2007,,TARGET T2272 STERLING,$144.58,,$10591.14
11/19/2007,0007363,CHECK,$20.00,,$10571.14
Date,Check Number,Description,Debit,Credit,Running Balance

11/20/2007,0007386,CHECK,$62.00,,$10509.14
11/20/2007,0007387,CHECK,$3985.00,,$6524.14
11/21/2007,0007385,CHECK,$15.00,,$6509.14
11/23/2007,,POTOMAC RUN #2,$120.00,,$6389.14
11/26/2007,,PLAZA AMERICA #1,$60.00,,$6329.14
11/26/2007,,SOU GIANT FOOD INC 032,$48.59,,$6280.55
11/27/2007,,STATE FARM RO 27SFPP,$265.44,,$6015.11
11/28/2007,,TRADER JOE'S # 646 446,$60.24,,$5954.87
11/29/2007,,TARGET T1088 RESTON,$56.67,,$5898.20
11/29/2007,0007384,CHECK,$8.00,,$5890.20
11/30/2007,,FIDELITY EMP SVCZETA,,$9478.99,$15369.19
11/30/2007,0007388,CHECK,$40.00,,$15329.19
12/03/2007,,SHOPPERS FOOD/PHARM 26,$49.90,,$15279.29
12/04/2007,0007338,CHECK,$68.00,,$15211.29
12/05/2007,0007395,DOM VA NC POWER BILLPYMT,$105.00,,$15106.29
12/05/2007,0007391,CHECK,$1700.00,,$13406.29
12/06/2007,,CHASE           CHECK PYMT,$49.00,,$13357.29
12/06/2007,0007393,VZ WIRELESS ARC ARC,$104.00,,$13253.29
12/06/2007,0007396,CHECK,$300.00,,$12953.29
12/10/2007,0007394,CHASE           CHECK PYMT,$1131.00,,$11822.29
12/10/2007,,COUNTRYSIDE,$100.00,,$11722.29
12/10/2007,0007367,CHECK,$40.00,,$11682.29
12/10/2007,0007397,CHECK,$330.00,,$11352.29
12/10/2007,0007398,CHECK,$500.00,,$10852.29
12/10/2007,0007389,CHECK,$1190.00,,$9662.29
12/12/2007,,POTOMAC RUN #2,$300.00,,$9362.29
12/14/2007,,HARRIS TEETER #0081,$108.72,,$9253.57
12/18/2007,,INTEREST PAYMENT,,$0.79,$9254.36
Date,Check Number,Description,Debit,Credit,Running Balance

12/19/2007,,POTOMAC RUN #2,$160.00,,$9094.36
12/20/2007,0007403,CHECK,$63.00,,$9031.36
12/21/2007,,NON SUNTRUST ATM FEE,$2.00,,$9029.36
12/21/2007,,STAR NORTHEAST,$80.00,,$8949.36
12/24/2007,0007405,Wash Gas UtilityCHECK PYMT,$128.00,,$8821.36
12/24/2007,0007404,CHECK,$15.00,,$8806.36
12/24/2007,0007406,CHECK,$1020.00,,$7786.36
12/26/2007,0007408,VZ WIRELESS ARC ARC,$112.00,,$7674.36
12/26/2007,0007401,CHECK,$1200.00,,$6474.36
12/27/2007,,NON SUNTRUST ATM FEE,$2.00,,$6472.36
12/27/2007,,STATE FARM RO 27SFPP,$256.60,,$6215.76
12/27/2007,,RICHLAND BANK,$82.00,,$6133.76
12/31/2007,,FIDELITY EMP SVCZETA,,$9112.87,$15246.63
12/31/2007,0007402,CHECK,$69.00,,$15177.63
01/02/2008,,POTOMAC RUN #1,$300.00,,$14877.63
01/02/2008,0007409,CHECK,$12.00,,$14865.63
01/03/2008,0007412,CHASE           CHECK PYMT,$50.00,,$14815.63
01/03/2008,0007410,CHASE           CHECK PYMT,$4508.00,,$10307.63
01/03/2008,,HARRIS TEETER #0081,$48.02,,$10259.61
01/04/2008,,DEPOSIT,,$67.00,$10326.61
